index,accX,accY,accZ,gyroX,gyroY,gyroZ
1,-0.09716796875, 0.06298828125, -1.00439453125, -1.0975609756097562, 2.25609756097561, 0.30487804878048785
3,-0.08251953125, 0.04443359375, -1.00537109375, -4.695121951219512, 5.731707317073171, 2.8658536585365857
5,-0.0830078125, 0.0419921875, -0.9873046875, -2.682926829268293, 2.987804878048781, 1.1585365853658538
7,-0.08056640625, 0.03759765625, -0.986328125, -2.073170731707317, 2.5, 0.7926829268292683
9,-0.0908203125, 0.04052734375, -0.9775390625, -1.7682926829268295, 3.780487804878049, 1.402439024390244
11,-0.07958984375, 0.03857421875, -0.97412109375, 0.12195121951219513, 0.9756097560975611, -0.6707317073170732
13,-0.0849609375, 0.05078125, -0.98291015625, 0.9756097560975611, 0.30487804878048785, -1.0975609756097562
15,-0.07666015625, 0.04052734375, -0.9853515625, 0.0, 2.0121951219512195, -0.48780487804878053
17,-0.09130859375, 0.04248046875, -0.9853515625, -1.707317073170732, 3.4756097560975614, -0.06097560975609757
19,-0.09765625, 0.02783203125, -0.9765625, -3.353658536585366, 5.060975609756098, 0.5487804878048781
21,-0.0849609375, 0.0498046875, -0.98779296875, 0.30487804878048785, -0.6097560975609757, 0.1829268292682927
23,-0.07666015625, 0.037109375, -0.978515625, -0.6707317073170732, 3.353658536585366, -0.426829268292683
25,-0.0888671875, 0.04638671875, -0.99267578125, 0.426829268292683, 1.707317073170732, -1.0975609756097562
27,-0.10302734375, 0.04541015625, -1.00390625, -1.1585365853658538, 2.7439024390243905, 0.12195121951219513
29,-0.09130859375, 0.0419921875, -1.0009765625, -2.5, -0.3658536585365854, 0.48780487804878053
31,-0.08935546875, 0.05810546875, -0.99462890625, -5.670731707317073, 1.9512195121951221, 0.3658536585365854
33,-0.09423828125, 0.0546875, -0.99365234375, -8.475609756097562, 2.987804878048781, 0.7317073170731708
35,-0.099609375, 0.04736328125, -0.9833984375, -10.670731707317074, 3.536585365853659, 0.6097560975609757
37,-0.1005859375, 0.037109375, -0.9736328125, -8.78048780487805, 1.8902439024390245, 0.12195121951219513
39,-0.09619140625, 0.03955078125, -0.9775390625, -9.329268292682928, 1.6463414634146343, 2.073170731707317
41,-0.0869140625, 0.04638671875, -0.98291015625, -5.670731707317073, 0.3658536585365854, 1.402439024390244
43,-0.07861328125, 0.04931640625, -0.98046875, -4.024390243902439, 0.9146341463414634, 1.1585365853658538
45,-0.10791015625, 0.07666015625, -0.99609375, -7.439024390243903, 2.378048780487805, 2.8658536585365857
47,-0.119140625, 0.0908203125, -1.00146484375, -14.085365853658537, 2.7439024390243905, 3.048780487804878
49,-0.1328125, 0.1015625, -1.01171875, -24.75609756097561, 4.51219512195122, 4.634146341463415
51,-0.12109375, 0.0537109375, -0.96533203125, -30.670731707317074, 8.048780487804878, 5.914634146341464
53,-0.126953125, 0.09130859375, -0.97998046875, -30.914634146341466, 3.5975609756097566, 3.2926829268292686
55,-0.18115234375, 0.1474609375, -1.0185546875, -47.804878048780495, -4.024390243902439, 0.3658536585365854
57,-0.11865234375, 0.11572265625, -1.01611328125, -59.87804878048781, 7.560975609756098, 9.390243902439025
59,-0.107421875, 0.19970703125, -1.0498046875, -66.64634146341464, 20.731707317073173, 18.353658536585368
61,-0.083984375, 0.20849609375, -1.04833984375, -76.76829268292684, 22.31707317073171, 22.743902439024392
63,-0.08251953125, 0.283203125, -1.07568359375, -87.5609756097561, 18.597560975609756, 17.378048780487806
65,-0.06396484375, 0.30029296875, -1.07666015625, -100.91463414634147, 20.731707317073173, 12.256097560975611
67,-0.0048828125, 0.30224609375, -1.03564453125, -115.60975609756099, 31.09756097560976, 14.573170731707318
69,-0.00048828125, 0.2607421875, -0.9267578125, -124.32926829268294, 45.85365853658537, 24.26829268292683
71,-0.001953125, 0.26611328125, -0.88427734375, -116.46341463414635, 47.13414634146342, 25.30487804878049
73,-0.05712890625, 0.361328125, -0.91015625, -102.6829268292683, 31.951219512195124, 18.78048780487805
75,-0.05859375, 0.42138671875, -0.939453125, -108.65853658536587, 20.914634146341466, 10.487804878048781
77,0.029296875, 0.44140625, -0.89892578125, -118.41463414634147, 31.89024390243903, 17.195121951219512
79,0.03564453125, 0.4375, -0.88232421875, -117.8658536585366, 33.84146341463415, 18.04878048780488
81,0.04443359375, 0.50927734375, -0.88720703125, -112.07317073170732, 18.658536585365855, 5.670731707317073
83,0.05615234375, 0.50537109375, -0.87841796875, -114.87804878048782, 15.853658536585368, 4.390243902439025
85,0.07958984375, 0.50048828125, -0.78369140625, -121.76829268292684, 31.219512195121954, 7.195121951219513
87,0.111328125, 0.5048828125, -0.7431640625, -119.63414634146342, 37.25609756097561, 5.914634146341464
89,0.06494140625, 0.63720703125, -0.7939453125, -116.34146341463416, 26.219512195121954, -11.951219512195124
91,0.05322265625, 0.59033203125, -0.76708984375, -122.8658536585366, 31.463414634146343, -7.865853658536586
93,-0.01025390625, 0.55712890625, -0.67822265625, -92.07317073170732, 18.719512195121954, 1.829268292682927
95,0.0419921875, 0.59033203125, -0.61669921875, -52.19512195121952, -2.7439024390243905, -0.3658536585365854
97,0.0908203125, 0.5087890625, -0.5302734375, 5.426829268292684, -4.390243902439025, 0.3658536585365854
99,0.1259765625, 0.4970703125, -0.525390625, 45.0609756097561, -11.52439024390244, -1.707317073170732
